AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC5m,ATSC6m,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,Atomic_Number,AtomicRadius,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,MPC,Boiling Point (°C),Target
4.866666667,-4.326530612,-12.20408163,6.612244898,25.32871978,-76.6296337,-0.249644898,-13.41592119,-0.575725027,-0.373469388,25.0,197.0,9.4,-50.0,7.434,7.3,32.04,32.7,0.32,65.0,0.03652
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,73.09,36.7,0.37,153.0,0.55788
1.98,-32.1183432,-38.14792899,-0.355029586,353.8847124,30.28157643,-0.007770414,-3.734622442,-0.080648696,0.468639053,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.17098
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.08868
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.40536
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,23.0,179.0,12.4,51.0,6.746,6.0,104.15,2.4,0.2,145.0,0.51442
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.20334
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,12.0,173.0,10.6,-40.0,7.646,1.74,74.12,31.206962209302326,0.24,35.0,0.25462
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,46.07,24.3,0.3,78.37,0.23312
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,30.0,139.0,6.4,-60.0,9.394,7.134,78.13,47.2,0.43,189.0,0.32066
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.52166
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.388
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.39652
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.43336
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.29982
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,67.0,216.0,23.6,33.0,6.022,8.8,73.09,36.7,0.37,153.0,0.11324
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.1014
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,60.0,229.0,31.4,185.0,5.525,7.01,73.09,36.7,0.37,153.0,0.10916
1.5,-32.08264463,-14.87603306,0.0,-362.9720511,345.3050627,-0.537461157,-73.47897774,-0.284297521,-0.79338843,29.0,140.0,6.7,119.0,7.726,8.933,72.1,7.58,0.22,66.0,0.5319
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,3.0,182.0,24.3,60.0,5.392,0.534,88.11,2.25,0.26,101.0,0.31892
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,3.0,182.0,24.3,60.0,5.392,0.534,60.1,20.0,0.29,97.2,0.27816
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,3.0,182.0,24.3,60.0,5.392,0.534,100.16,2.02,0.28,81.0,0.31502
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,28.05,1.69,0.12,-103.7,0.71038
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.3599
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,63.0,233.0,27.7,83.0,5.67,5.24,87.12,32.2,0.25,165.1,0.35352
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.27666
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.27758
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.2562
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.24526
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.31824
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.32046
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.21858
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,26.0,194.0,8.4,15.0,7.902,7.874,79.1,12.4,0.19,115.0,0.40892
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,24.0,189.0,11.6,65.0,6.767,7.15,79.1,12.4,0.19,115.0,0.43724
4.387152778,3.511966701,-55.38189386,-75.10093652,472.9017234,151.7267787,-3.170322477,-17.78670351,-0.692790248,0.916915973,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.6437
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.38664
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,37.8,0.25,166.0,0.27396
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.49896
4.387152778,3.511966701,-55.38189386,-75.10093652,472.9017234,151.7267787,-3.170322477,-17.78670351,-0.692790248,0.916915973,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.2049
3.813131313,22.55555556,-37.47222222,52.55555556,-209.0952711,197.5988695,-2.853133333,-15.89026657,-1.164141414,-0.858585859,82.0,202.0,6.8,34.0,7.417,11.342,45.09,3.9,0.2,3.2,0.1455
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,30.0,139.0,6.4,-60.0,9.394,7.134,32.04,32.7,0.32,65.0,0.65864
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.30592
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.45706
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.44546
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.3076
4.111111111,-4.331360947,7.485207101,-20.14201183,-120.2198328,-247.2204399,-0.89655503,-22.2734149,-0.468262507,-1.084119623,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.15804
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,48.0,158.0,7.2,-70.0,8.994,8.69,32.04,32.7,0.32,65.0,0.2025
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.08818
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.43674
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,39.0,219.0,22.7,30.0,6.217,4.47,73.09,36.7,0.37,153.0,0.23452
27.33816425,-3.530864198,-14.48148148,8.62962963,-40.05604524,-265.8298615,1.789088889,-43.23549187,0.81558642,-0.251744498,30.0,139.0,6.4,-60.0,9.394,7.134,98.15,16.6,0.28,155.0,0.2567
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.39498
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.22502
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,70.0,242.0,21.0,-2.0,6.254,6.9,32.04,32.7,0.32,65.0,0.28162
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,68.0,235.0,22.7,30.0,6.108,9.07,32.04,32.7,0.32,65.0,0.25292
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.21324
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.21168
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,26.0,194.0,8.4,15.0,7.902,7.874,73.09,36.7,0.37,153.0,0.3391
6.089439787,1.0,-48.0,0.0,0.0,0.0,0.47401875,1.412091599,4.0,0.983015531,29.0,140.0,6.7,119.0,7.726,8.933,87.12,32.2,0.25,165.1,0.20228
4.588374486,21.77777778,-3.555555556,140.4444444,-297.1101868,929.853764,-4.989431217,-24.47663291,-1.444444444,-1.125925926,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.1342
3.049095607,-13.11111111,-36.33333333,5.0,16.02032455,305.4643367,-0.875777778,-3.720835241,-0.789598109,0.413436693,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.43398
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.3101
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,37.8,0.25,166.0,0.52554
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.12226
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,25.0,197.0,9.4,-50.0,7.434,7.3,87.12,37.8,0.25,166.0,0.48004
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,123.11,35.3,0.21,210.0,0.45258
9.730639731,3.08,-39.83,46.29,-54.73138075,-103.1468025,0.20628,-17.00759267,-0.21,-0.244545455,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.31362
