mof,AATS8m,ATSC6c,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,ATSC3i,AATSC0m,AATSC8v,GATS3c,GATS4dv,GATS1v,GATS5p,BCUTm-1l,MINdssC,AETA_eta_FL,ZMIC1,GGI10,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
YOKKIU_clean,1.016064,0.640346379,-4.111111111,-1.777777778,0.444444444,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,75.66463763,0.633909222,1.278409091,0.736398353,1.108356189,11.70028359,-1.126759259,0.298157506,33.93016113,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,46.068,78.2,24.5,-0.31,1,1,0.3,,120,72,273.4898965
YOVPEG_clean,62.38762257,0.130540444,-12.40136054,0.693877551,10.40816327,-1.096055831,-1.851927417,-26.75483768,9.227981671,30.48762168,-7.422838623,0.907142133,0.901313483,0.826908639,1.040651175,11.67449465,-1.201626316,0.319091001,92.57005635,0.191594735,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,120,150.2261271
BIHMUC_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,120,144,224.605267
HELDOT_clean,60.36818889,0.097417667,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,-21.2120641,32.94325277,-3.294897112,0.573957074,1.075410922,0.730000936,0.825646086,11.67354494,-1.006453482,0.302594029,94.96151371,0.297520661,27,58.9332,192,4.3,7.5,64,7.881,8.86,87.12,165,37.8,-0.77,0,1,0.25,,120,168,2757.227094
NAGQET_clean,56.70724944,0.075623067,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,-8.667549849,30.94378695,-13.45264275,0.785457991,1.166901096,0.803824031,0.755677314,11.73516803,-1.201626316,0.330338376,37.0080881,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,130,24,653.2614662
NAGQOD_clean,56.70724944,0.075623067,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,-8.667549849,30.94378695,-13.45264275,0.785457991,1.166901096,0.803824031,0.755677314,11.73516803,-1.201626316,0.330338376,37.0080881,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,130,24,666.7053304
HEBJAB_clean,74.69371258,0.09835012,-8.367346939,0.653061224,-4.224489796,1.083259138,-4.81750639,6.151765703,-28.52529297,35.83939972,7.822906868,0.726049595,1.072589862,0.779781748,0.831619101,11.69995232,-1.260406379,0.292605505,53.46764234,0.152739516,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,48,427.0706918
DUKMON_clean,43.33217091,0.221112494,-0.271468144,0.426592798,-3.238227147,0.486598379,-0.263642426,2.582108899,-4.260782083,38.86110188,-2.5710253,0.73311599,0.850386499,1.042646614,0.996332142,11.69997183,-1.193615005,0.216079918,39.68879029,0.086725844,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,25.45987219
WOZGUP_clean,61.97752276,-0.040820404,-9.125,0.875,0.625,-0.859057085,-4.258655471,-9.817319175,-14.14473256,32.19924276,7.033927265,0.683677942,0.880683901,0.905118751,0.924100988,11.68535838,-1.201626316,0.306226346,51.91419037,0.079795939,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,2236.105146
IWELIG01_clean,53.11604345,0.05753421,-0.959183673,-3.959183673,0,-0.344012321,-0.727253502,-16.35498297,-6.20732776,31.62702967,12.40347996,0.974798086,1.358836207,0.753808603,1.024082562,11.7836994,-1.201626316,0.321167681,24.71703294,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,96,221.9562843
NEFTUP_clean,53.11604345,0,-0.359375,0.0625,0,-0.073307932,-0.070375614,-0.341974227,-0.328295258,39.60328148,12.40347996,1.001967709,0,1.333333333,0.986918241,13.8519357,-1.201626316,0.094280904,11.7439747,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,1,140,48,5.304625347
OGUPIQ_clean,1.016064,-0.055009588,-3.7475,-6.95,0.4225,1.294155566,-2.953989478,9.962808331,-16.76817217,37.02908443,69.38641121,0.716483235,1.071583514,0.675787909,1.433119405,11.69958122,-1.199259259,0.292336057,31.36226345,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,264.9926109
ZALMIL_clean,13.1048064,-0.254077111,-6.08,-8.64,3.6,1.286228556,-2.259665839,7.301031913,-13.44159115,41.52704486,0.962724538,0.641963513,1.140389841,0.925061029,0.810110605,11.78036193,-1.418991875,0.193858016,52.15345363,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,113.9902966
HUYXUV_clean,75.37504305,0.079198417,-7.160493827,-3.037037037,-4.691358025,-0.93396185,-1.0333257,-20.14409822,4.078073776,31.06329281,-12.38901153,0.937957144,0.930811613,0.856211069,1.147866293,11.68834767,-1.201626316,0.32227773,50.95060379,0.075498419,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,96,67.5173586
FIHFAF_clean,53.11604345,0,-1.16,-0.24,0,-0.111763206,-0.422972372,-10.41210548,-1.085039441,37.03984216,12.40347996,0.866843028,1.202830189,0.811652459,0,11.97593651,-1.201626316,0.320582149,15.18317422,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,150,60,954.5102051
QOPPES_clean,16.126992,-0.375085452,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,-3.796086632,0.64561009,1.380681818,0.736398353,0.656084432,11.70043096,-1.063019652,0.298157506,33.93016113,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,150,65,1708.855526
ILOTOT_clean,59.33553584,1.038611931,-6.496383958,-2.794214333,-1.761998685,0.146089001,-1.203840827,0.305626237,-8.592016841,36.90089738,3.101713395,0.945957744,1.277685479,0.915123647,1.090702522,11.70539645,-0.973271679,0.277773666,51.09557108,0.082440567,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,14,150,72,40.70030558
BURJOO_clean,51.70665914,0.036787486,-1.832840237,-1.76035503,0.420118343,-0.2483219,-1.522806969,-5.751253271,-22.78399667,30.94378695,-13.48852576,0.848600766,1.133426568,0.803824031,0.65712745,11.73469943,-1.201626316,0.330337345,36.83419045,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,150,96,436.9101383
NOQKOV_clean,53.11604345,-0.316270423,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,-1.33546142,34.48204905,12.40347996,0.728546116,1.076923077,0.673274425,0.680345854,11.80089333,-1.357731481,0.298788042,26.68454767,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,12,1269.266533
ANIDIL_clean,51.70665914,0.007993095,-4.714625446,-1.868014269,-1.136741974,-0.322748633,-1.396955745,-7.034199815,-2.986244747,31.94871591,-13.24990373,0.838828755,0.867817618,0.990230135,0.90862692,11.73187325,-1.201626316,0.275123094,33.8842467,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,160,48,274.2013988
HABZEQ_clean,13.1048064,-0.136733998,-2.836734694,-6.714285714,2.551020408,1.22017302,-1.848963029,7.048205643,-11.70751755,35.1171682,15.66171531,0.656883384,1.166666667,0.665297038,0.992802538,11.69495886,-1.476388889,0.29218365,43.31347594,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,98.8809416
KAVNIH_clean,6.83872,-0.619058843,7.2,-22.32,8.32,1.365376071,1.191764345,8.260514111,6.125994824,32.641811,35.55324478,0.662531485,0.8650261,0.688701032,1.275817458,11.64481306,-1.06079743,0.302704027,57.17524634,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,79.1,115.2,12.3,0.65,0,1,0.19,,160,72,936.5038412
MUVROM_clean,1.016064,2.000772516,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,-17.17443023,35.1171682,81.72840318,0.597938845,1.210144928,0.665297038,1.504254123,11.69541116,-1.374444444,0.29112234,43.31347594,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,72,418.8114097
VIZQEC_clean,78.97663294,-0.455468954,-8.605619147,1.891779396,-3.580645161,0.693621422,-4.624107983,5.795865539,-24.47663291,50.55824058,-0.95090704,0.615873389,1.349765258,0.772034563,0.65145546,11.7056146,-1.148371231,0.297323688,52.73770495,0.082440567,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,415.3247581
VUHGAH_clean,28.15853376,-0.344265909,-4.876337693,2.809750297,6.35196195,-0.737074896,-1.657155806,-21.70205048,-2.080063598,32.87106292,5.64373692,0.85022021,0.814469296,0.85555239,0.934947158,11.70436194,-0.969138322,0.316112236,35.88862394,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,169.369164
XADDOX_clean,1.016064,0.640346379,-4.111111111,-1.777777778,0.444444444,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,75.66463763,0.633909222,1.278409091,0.736398353,1.108356189,11.70028359,-1.126759259,0.298157506,33.93016113,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,1115.17255
XULDOZ_clean,46.80129114,0.73846045,-4.183391003,-4.366782007,1.44982699,0.865507656,-1.998630092,4.44210745,-14.77191756,38.11365253,-2.414279847,0.775347992,0.964724876,0.900083206,1.050194488,11.69992417,-1.260998426,0.256989819,64.93358314,0.107335986,27,58.9332,192,4.3,7.5,64,7.881,8.86,41.052,81.6,37.5,-0.34,0,1,0.26,14,160,72,317.7687929
KAVGAQ_clean,53.11604345,-0.316270423,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,-1.33546142,34.48204905,12.40347996,0.728546116,1.076923077,0.673274425,0.680345854,11.80089333,-1.357731481,0.298788042,26.68454767,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,96,1052.884865
TAHYUZ_clean,73.29578678,-0.199225253,-5.838842975,-2.603305785,2.347107438,2.282016785,-2.125547993,13.74204495,-12.35075578,33.70724648,-1.192783812,0.596829847,1.039234149,0.694172506,0.89443881,11.67386141,-1.42723958,0.297782155,84.40329645,0.20650954,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,96,68.04218561
HAVZIP_clean,53.11604345,0,-4,1,0,0.083798077,-0.18517998,-0.399467548,0.069150389,37.64590369,12.40347996,0.287748394,2.572289157,0.661046803,0,11.89745011,-1.824074074,0.284161242,23,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,120,4684.259137
GOXMEN_clean,49.15378413,-0.327000378,-3.150474799,-1.033601169,-0.624543462,-0.213915772,-1.764767344,-15.76077205,-10.13246956,33.17172751,-1.151397522,0.874914265,0.930834078,0.827863068,0.944724509,11.70432008,-0.950317985,0.300551613,44.51594546,0.004691358,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,180,24,100.0602307
NAGBUU_clean,53.11604345,-0.011858497,-1.93359375,-1.62890625,0,0.1068603,-0.882677567,8.435277846,-11.34588882,31.15566709,12.40347996,0.829403929,1.00931677,0.775865296,0.647139607,11.73519581,-1.201626316,0.331509613,21.5,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,180,72,224.6862548
NEKMUN_clean,86.83685444,0.317396047,-3.9375,-2.875,-14.5,1.118014026,-2.758288932,6.336793735,-17.77216221,34.72748256,-6.525304762,0.864114774,1.123398938,0.730808281,0.938971349,11.69994711,-1.319935437,0.300186175,55.60631403,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,72,526.0167208
NOQKUB_clean,53.11604345,-0.316270423,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,-1.33546142,34.48204905,12.40347996,0.728546116,1.076923077,0.673274425,0.680345854,11.80089333,-1.357731481,0.298788042,26.68454767,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,144,1468.512145
APAZOI_clean,60.95919576,0.828344419,-7.222684703,1.597294485,4.399583767,1.573870615,-3.076280144,9.44104643,-17.78670351,34.41735606,7.934098653,0.584430417,1.096593616,0.70543319,1.049385432,11.68292264,-1.234716553,0.29713132,58.98832991,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1352.156165
YUMFUJ_clean,65.14265269,0.80282222,-9.659131469,0.390838786,7.022010708,1.830573372,-3.405143359,11.06537586,-19.34675038,33.59586888,0.046031864,0.566505592,1.051082646,0.721455881,1.052862454,11.67892273,-1.199545923,0.300469642,76.54614479,0.165085195,57,138.9055,240,3.1,31.1,45,5.577,6.15,78.13,189,46.7,-1.35,0,2,0.3,,85,24,1660.665119
ACAKUM_clean,78.57111308,1.203413394,-8.870625,4.248125,-7.8075,1.786201207,-4.331350603,16.54885759,-32.14673472,32.4525163,13.51399554,0.602516139,1.102738962,0.681781671,1.075632403,11.69374018,-1.338010973,0.296858598,64.86058471,0.281195796,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,95,72,155.4021933
CUTBIE_clean,77.87588794,0.437256418,-8.482834186,3.970781592,-5.029948868,1.363202547,-3.604646496,14.49628298,-28.81462896,32.83017072,3.106301992,0.626077725,1.136542083,0.714917861,0.874552636,11.69853795,-1.26486277,0.300767473,57.00453436,0.115600449,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,1,105,24,1946.280241
HUSJUC_clean,70.1723847,0.147102275,-2.822485207,0.106508876,1.402366864,2.047485612,-1.158677514,12.39709291,-6.206929643,32.01388708,1.087522361,0.53475705,1.107511534,0.653098517,1.005015593,11.63146356,-1.077231723,0.297531922,76.7586803,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,2,120,24,538.8411561
KIDVIE_clean,53.11604345,0,-4,1,0,0.083798077,-0.18517998,-0.399467548,0.069150389,37.64590369,12.40347996,0.287748394,2.572289157,0.661046803,0,11.89745011,-1.824074074,0.284161242,23,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,160,24,745.6101279
PEZCII_clean,60.36818889,0.097417667,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,-21.2120641,32.94325277,-3.294897112,0.573957074,1.075410922,0.730000936,0.825646086,11.67354494,-1.006453482,0.302594029,94.96151371,0.297520661,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1386.460409
FIMXUW_clean,11.090016,-0.326991782,3.125,-22.75,3.375,1.607785695,-0.428496931,9.126289891,-3.858471799,33.54745824,29.81270259,0.690308399,0.877903584,0.601202732,1.168647214,11.68956276,-1.826018519,0.289085504,54.15839793,0,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,140,72,233.2600679
OQETEK_clean,60.95919576,0.828344419,-7.222684703,1.597294485,4.399583767,1.573870615,-3.076280144,9.44104643,-17.78670351,34.41735606,7.934098653,0.584430417,1.096593616,0.70543319,1.049385432,11.68292264,-1.234716553,0.29713132,58.98832991,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1952.382353
VALVAI_clean,16.126992,-0.375085452,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,-3.796086632,0.64561009,1.380681818,0.736398353,0.656084432,11.70043096,-1.063019652,0.298157506,33.93016113,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,100,20,603.2506489
LOMMIL_clean,1.016064,0.775535901,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,2.728500953,35.01026736,81.84243715,0.534131754,1.406698565,0.711481812,1.132025088,11.7565876,-1.280092593,0.293550056,29.9898247,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,130,72,74.22524766
MITGIF_clean,13.1048064,-0.220375506,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,-9.325384487,33.54745824,18.48932439,0.654480144,1.043013891,0.601202732,1.081050527,11.6902141,-1.660334467,0.288201079,54.15839793,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,170,36,22.59847077
UJEFOE01_clean,79.6934388,0.157290171,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,-13.71323248,33.988018,22.0485913,0.593341485,1.147963057,0.704663487,0.994856746,11.66346283,-0.996100823,0.299009126,45.08220626,0,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,2,180,72,0.8481741
TORPUN_clean,85.51206728,-0.522016059,-14.82548476,7.853185596,-2.493074792,2.048465672,-6.082117315,12.38300034,-37.33037967,32.64882637,-4.690317932,0.627293574,1.321520878,0.725348718,0.897669852,11.68729787,-1.169158187,0.302661928,106.4195001,0.519742883,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1025.26017
HAJDII_clean,88.28769085,0.88961813,-7.023781213,-0.221165279,-5.7039239,0.696662665,-2.145815761,3.918123027,-13.30086095,34.83832983,-1.016590183,0.833040757,1.356171833,0.772399582,0.902972027,11.70508983,-1.002443416,0.30524312,48.66747149,0.082440567,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,685.5920058
UYOFIY_clean,53.11604345,-0.316270423,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,-1.33546142,34.48204905,12.40347996,0.728546116,1.076923077,0.673274425,0.680345854,11.80089333,-1.357731481,0.298788042,26.68454767,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,46.068,78.2,24.5,-0.31,1,1,0.3,11,110,48,350.0463312
VIVLAP_clean,63.18022642,3.207485151,-0.852071006,-1.01183432,4.615384615,-1.18278519,-1.932030257,-28.75111707,-40.53522214,40.56704961,-6.020746396,1.122523781,1.369892473,1.086548557,1.152918478,11.86513274,-1.290118575,0.237696144,60.37816043,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,1,110,72,431.3096117
SONTIZ_clean,16.126992,-0.375085452,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,-3.796086632,0.64561009,1.380681818,0.736398353,0.656084432,11.70043096,-1.063019652,0.298157506,33.93016113,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,20,1821.881389
XIFHIF_clean,1.016064,0.775535901,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,2.728500953,35.01026736,81.84243715,0.534131754,1.406698565,0.711481812,1.132025088,11.7565876,-1.280092593,0.293550056,29.9898247,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,21,1007.691922
SAJDIT_clean,59.19842711,-0.076702755,-6.333333333,-18.33333333,-22,0.701939802,-6.330363636,3.417803771,-36.97879341,35.73611141,-2.992088433,0.869013516,1.058187015,0.898821296,0.831489985,11.67911741,-1.054674118,0.277939393,85.53796222,0.433119069,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,72,890.0524881
DACXOV_clean,79.6934388,0.157290171,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,-13.71323248,33.988018,22.0485913,0.593341485,1.147963057,0.704663487,0.994856746,11.66346283,-0.996100823,0.299009126,45.08220626,0,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,2,170,72,350.502939
IZEBAR_clean,85.12337895,0.724345703,-8.122130395,0.424242424,-7.683195592,1.623048951,-3.276877514,9.787745926,-19.09035628,32.77066031,-3.677764822,0.60845475,1.204734765,0.674687227,1.009721497,11.65531383,-1.248184156,0.299587163,56.49536409,0.152739516,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,1869.127031
GAWLIB_clean,139.0969187,-2.715853168,5.376419686,-9.882639264,15.63926447,1.8758102,-3.68374184,8.070427433,-70.25854791,37.21762912,-4.737496505,0.826014969,0.884337043,0.725835128,0.990902264,11.68688357,-2.138936009,0.259514126,80.73012189,0.214671972,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,284.8786419
AQIXUV_clean,34.7672395,-0.03465526,-4.444444444,0.666666667,1.333333333,-0.31398036,-1.116558424,-6.610022165,0.025408722,31.25523869,4.173272932,0.968377985,0.821428571,0.876085327,0.759136846,11.71062199,-1.201626316,0.323814601,38.19998711,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,1072.486814
HEDTER_clean,78.50759806,0.097823554,-6.715130341,-14.58478904,-19.24563289,-0.297960246,0.518794409,-12.13568424,18.34743142,30.26919466,8.095596396,1.219678523,1.049143193,0.815829404,1.130609061,11.69437751,-1.201626316,0.324315753,97.38012052,0.197122743,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,95,72,163.7838785
ALIXOJ_clean,81.05786822,1.06985768,-8.520087655,-4.252739226,-0.50109569,1.965069601,-5.480266785,11.69965016,-30.91611611,35.37948663,2.476771555,0.574653159,1.049316454,0.720641206,1.406651499,11.69007421,-1.310313261,0.284808027,62.1534993,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,105,72,1839.742078
ILIMOH_clean,56.70724944,0.075623067,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,-8.667549849,30.94378695,-13.45264275,0.785457991,1.166901096,0.803824031,0.755677314,11.73516803,-1.201626316,0.330338376,37.0080881,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,649.9539595
ILIMUN_clean,56.70724944,0.075623067,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,-8.667549849,30.94378695,-13.45264275,0.785457991,1.166901096,0.803824031,0.755677314,11.73516803,-1.201626316,0.330338376,37.0080881,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,41.052,81.6,37.5,-0.34,0,1,0.26,,120,48,575.5274971
FIHRIZ_clean,16.126992,-0.375085452,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,-13.6613542,36.15315736,-3.796086632,0.64561009,1.380681818,0.736398353,0.656084432,11.70043096,-1.063019652,0.298157506,33.93016113,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,87.12,165,37.8,-0.77,0,1,0.25,,120,72,1253.466654
HOXSUK_clean,73.18147641,0.115841224,-4.165680473,9.727810651,-14.01183432,3.268031523,-0.876024338,19.72004287,-4.598984424,31.36778926,-4.593859666,0.532246723,1.060692391,0.684630439,0.868082362,11.62691297,-1.033355642,0.301828647,152.255181,0.644015917,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,910.9730311
KIYMIP_clean,53.11604345,-0.035544505,-2.32,-3.54,0,-0.312419267,-0.146509697,-6.672990632,5.60363627,31.17136264,12.40347996,0.904965454,0.891739675,0.854775937,1.147887577,11.70999665,-1.201626316,0.336279042,31.98506523,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,140,40,27.56370762
EXOTOB_clean,51.70665914,-0.172436827,-0.333333333,2.916666667,2.333333333,-0.915396888,-1.22162799,-20.7600026,-29.09014543,29.897114,-12.97988325,1.017525685,1.1206606,0.827622255,0.584181334,11.73408968,-1.201626316,0.337448716,61.45413752,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,32.042,64.7,32.7,-0.77,1,1,0.32,,140,48,2417.510949
RUFDUT_clean,10.0180416,0.490987573,-11.30484694,2.455357143,3.100765306,-2.487163497,-12.00610861,0.262683886,-25.65758723,73.75532139,0.652874102,1.098437451,1.056706923,0.912120264,0.938473467,11.73683219,-1.201626316,0.214389861,40.70029791,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,72,301.645673
UXIQOJ_clean,99.8249085,1.73258207,-7.356401384,2.429065744,-22.40138408,1.998875051,-3.762597309,11.87713613,-21.43958889,34.06980826,1.889892347,0.577354507,1.061101974,0.666975743,1.177690123,11.68092763,-1.368335905,0.292862615,67.86342603,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,1,140,72,1263.050316
HUYXOP_clean,75.37504305,0.079198417,-7.160493827,-3.037037037,-4.691358025,-0.93396185,-1.0333257,-20.14409822,4.078073776,31.06329281,-12.38901153,0.937957144,0.930811613,0.856211069,1.147866293,11.68834767,-1.201626316,0.32227773,50.95060379,0.075498419,28,58.6934,163,4.4,6.8,112,7.64,8.912,73.0938,153,36.7,-1.01,0,1,0.22,,140,96,48.83264367
WARJAC_clean,1.016064,0.794485167,-2.484693878,-3.408163265,0.617346939,0.288470347,-0.080102248,-4.018579924,4.803722239,30.71535894,81.8075399,0.470547458,1.270024272,0.599871848,1.45109427,11.8884834,-1.366898148,0.298668529,27.69476573,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,1292.286694
EXALAR_clean,79.92373911,0.023424715,-2.887573964,-1.538461538,0.047337278,-1.707882153,-0.634774431,-23.24841124,-3.90236925,35.4729256,13.54871447,0.745302138,1.049236919,1.18205038,0.897791831,11.84843861,-1.201626316,0.254373639,31.46593564,0,28,58.6934,163,4.4,6.8,112,7.64,8.912,18.015,100,78.5,-1.38,1,1,0.82,,160,48,1620.805336
