AATS6i,ATSC2dv,ATSC3dv,ATSC0Z,ATSC3v,ATSC6pe,AATSC5dv,AATSC0v,MID_O,SLogP,Atomic_Number,AtomicMass,AtomicRadius,electron affinity(kJ/mol),IonizationEnergy,Density_,Relative Molecular Weight,Permittivity,LogP,Boiling Point (°C),Target
155.9380745,2.0,-72.0,248.0,-759.8481655,2.212167474,1.162162162,40.7487866,13.70205868,2.1464,63.0,151.964,233.0,83.0,5.67,5.24,87.12,32.2,-0.85,165.1,1.51353
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.76383
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.73124
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.80873
169.7560012,-8.64,-1.12,50.8,27.7819722,0.0,0.983015531,34.11764866,3.207106781,-0.2992,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.83096
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.03944
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.03032
167.3620175,14.88888889,-12.77777778,173.3333333,1.319498307,-1.527833333,-0.768888889,45.02791735,6.862458426,2.2362,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.29452
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,26.0,55.84,194.0,15.0,7.902,7.874,79.1,12.4,0.68,115.0,1.12516
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,24.0,51.996,189.0,65.0,6.767,7.15,79.1,12.4,0.68,115.0,0.935406
156.5272456,3.511966701,-55.38189386,227.4193548,-574.6817201,2.457642248,0.916915973,43.57578391,10.26908972,2.4482,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.804003
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,66.0,162.5,229.0,34.0,5.939,8.55,73.09,36.7,-0.85,153.0,1.67875
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,87.12,37.8,0.937,166.0,1.19136
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,32.2,-0.85,165.1,1.20861
156.5272456,3.511966701,-55.38189386,227.4193548,-574.6817201,2.457642248,0.916915973,43.57578391,10.26908972,2.4482,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.43993
174.4275962,22.55555556,-37.47222222,203.3333333,-400.4185127,-0.268666667,-0.858585859,46.38898917,6.827180347,0.962,82.0,207.0,202.0,34.0,7.417,11.342,45.09,3.9,0.67,3.2,2.11586
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,30.0,65.4,139.0,-60.0,9.394,7.134,32.04,32.7,0.791,65.0,0.713204
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.08258
189.1588115,-6.326530612,-20.7755102,105.4285714,-187.9426401,0.124438776,0.695578231,44.15534175,3.407582445,0.7798,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,0.991558
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,0.844688
157.6435699,1.0,-45.5,203.0,-407.0307408,1.491045918,0.305555556,46.91945671,6.836984153,2.75,27.0,58.93319,192.0,64.0,7.881,8.86,73.09,36.7,-0.85,153.0,1.08758
168.8722639,-4.331360947,7.485207101,161.5384615,-176.0837837,-0.430504142,-1.084119623,41.74692524,0.0,1.3906,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.44002
153.6109996,7.122769064,-74.70308275,310.6046512,-307.5476523,5.139740508,-0.35027428,45.86190169,10.25961199,4.251,48.0,112.41,158.0,-70.0,8.994,8.69,32.04,32.7,0.791,65.0,1.37328
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.35645
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,65.0,158.92535,221.0,112.0,5.864,8.23,73.09,36.7,-0.85,153.0,1.80359
185.1842767,0.0,-44.0,104.0,-133.043857,-1.5052,4.625,38.11370535,6.735810142,-0.2882,39.0,88.90584,219.0,30.0,6.217,4.47,73.09,36.7,-0.85,153.0,1.56062
186.731022,-3.530864198,-14.48148148,96.44444444,-102.0196617,-3.152355556,-0.251744498,23.3785554,6.81490808,1.6394,30.0,65.4,139.0,-60.0,9.394,7.134,98.15,16.6,0.18,155.0,1.32405
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,29.0,63.55,140.0,119.0,7.726,8.933,73.09,36.7,-0.85,153.0,1.26339
165.9289017,7.061728395,-31.37037037,139.1111111,-323.8209219,0.550923457,-0.081052067,42.93582616,6.827180347,1.083,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.24486
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,70.0,173.05,242.0,-2.0,6.254,6.9,32.04,32.7,0.791,65.0,1.70134
172.8966427,-28.08,-29.42,129.8,-120.0865862,-0.042336,0.585,50.28462104,0.0,2.1436,68.0,167.26,235.0,30.0,6.108,9.07,32.04,32.7,0.791,65.0,1.71112
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.22003
156.1323945,1.750297265,-61.79310345,214.8275862,-346.5741855,4.347911296,-0.034284582,45.3051226,8.902059979,2.8753,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.2159
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,26.0,55.84,194.0,15.0,7.902,7.874,73.09,36.7,-0.85,153.0,1.29993
169.7560012,1.0,-48.0,76.0,-185.0902213,0.0,0.983015531,40.72487636,3.244016936,0.0909,29.0,63.55,140.0,119.0,7.726,8.933,87.12,32.2,-0.85,165.1,1.46949
151.8453747,21.77777778,-3.555555556,348.7096774,-493.1886033,1.52801103,-1.125925926,45.52257035,10.33647217,1.9158,25.0,54.93804,197.0,-50.0,7.434,7.3,73.09,36.7,-0.85,153.0,1.3746
163.5479851,-13.11111111,-36.33333333,167.3333333,-258.8195967,0.637311111,0.413436693,48.34387423,3.418158314,2.4468,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,0.927388
171.0133921,10.23611111,-54.52083333,173.8333333,-222.0114448,1.709758333,0.902369281,35.18924871,13.69989652,0.4794,27.0,58.93319,192.0,64.0,7.881,8.86,32.04,32.7,0.791,65.0,1.16831
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,87.12,37.8,0.937,166.0,1.22093
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,48.0,112.41,158.0,-70.0,8.994,8.69,73.09,36.7,-0.85,153.0,1.8265
174.6157044,5.326530612,-48.48979592,158.5714286,-484.4214971,4.969481633,1.734693878,38.59684834,10.25825415,0.7812,25.0,54.93804,197.0,-50.0,7.434,7.3,87.12,37.8,0.937,166.0,0.986067
149.5113998,-9.0,-3.0,225.0,-124.3567046,-1.00695,-0.295454545,45.17018207,0.0,3.0576,30.0,65.4,139.0,-60.0,9.394,7.134,123.11,35.3,1.6,210.0,1.32669
174.4868462,3.08,-39.83,157.8,-361.7364237,-2.239168,-0.244545455,38.65938397,10.35516291,0.4942,30.0,65.4,139.0,-60.0,9.394,7.134,73.09,36.7,-0.85,153.0,1.33259
