code,SMILES,Metal,AATS5s,AATS6v,ATSC2dv,ATSC3dv,ATSC7dv,ATSC2s,ATSC3s,ATSC5m,ATSC6m,ATSC2v,ATSC5v,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,AATSC2m,AATSC8v,PEOE_VSA10,SMR_VSA9,VSA_EState6,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,PV
YUGLIY,C1=CN=CC=C1C2=NN=C(N=N2)C3=CC=NC=C3,Cd,4.111111111,229.8361571,-4.331360947,7.485207101,-20.14201183,-2.984878369,1.959237344,-120.2198328,-247.2204399,-213.6894946,430.2430417,-0.89655503,-22.2734149,-0.468262507,-1.084119623,-2.82682139,-16.55347133,0,22.77571198,7.241284958,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.63944
YUGLOE,C1=CN=CC=C1C2=NN=C(N=N2)C3=CC=NC=C3,Cd,4.111111111,229.8361571,-4.331360947,7.485207101,-20.14201183,-2.984878369,1.959237344,-120.2198328,-247.2204399,-213.6894946,430.2430417,-0.89655503,-22.2734149,-0.468262507,-1.084119623,-2.82682139,-16.55347133,0,22.77571198,7.241284958,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.15804
YUGLUK,C1=CN=CC=C1C2=NN=C(N=N2)C3=CC=NC=C3,Cd,4.111111111,229.8361571,-4.331360947,7.485207101,-20.14201183,-2.984878369,1.959237344,-120.2198328,-247.2204399,-213.6894946,430.2430417,-0.89655503,-22.2734149,-0.468262507,-1.084119623,-2.82682139,-16.55347133,0,22.77571198,7.241284958,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.71552
YUJCOX,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Zn,11.67102397,162.5360885,10.23611111,-54.52083333,-6.847222222,56.21141975,-40.11342593,242.1141365,139.2319556,24.2843839,-141.9674605,-4.563447222,-9.325384487,-0.957799145,0.902369281,2.879117987,18.48932439,0,0,1.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.18862
YUKTUU,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.20506
YUKTUU01,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.20334
YUKTUU02,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.2042
YUKTUU03,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.20828
YUKTUU04,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.21174
YUKTUU05,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.21256
YUKTUU06,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.21386
YUKTUU07,C(=O)O,Mn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.2152
YUKVAC,C(=O)O,Fe,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,0.20664
YUKVEG,C(=O)O,Co,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.20566
YUKVIK,C(=O)O,Ni,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,28,58.693,163,4.4,6.8,112,7.64,8.912,0.20114
YUKVOQ,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.2109
YUKVOQ01,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.19924
YUKVOQ02,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.19964
YUKVOQ03,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20116
YUKVOQ04,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20298
YUKVOQ05,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20392
YUKVOQ06,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20506
YUKVOQ07,C(=O)O,Cu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20696
YUKVUW,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.20532
YUKVUW01,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.19462
YUKVUW02,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.19492
YUKVUW03,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.19684
YUKVUW04,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.19918
YUKVUW05,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.20152
YUKVUW06,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.20516
YUKVUW07,C(=O)O,Zn,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.20708
YUMPEE,C1=C(OC(=C1)C(=O)O)C(=O)O,Zn,5.619047619,144.6504787,9.333333333,-17.11111111,-28.88888889,24.21296296,0.904320988,-58.02430904,271.6055111,-141.6918397,-52.99056242,-2.905322222,2.728500953,-2.397660819,-0.222222222,2.702140678,81.84243715,0,0,2.178148148,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.57726
YUQQEI,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.3004
YUSTUC,C1=CN=CC=C1C2=CC=NC=C2,Ni,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,28,58.693,163,4.4,6.8,112,7.64,8.912,0.18322
YUYGOQ,C1=CC(=CC=C1C(=O)O)N(C2=CC=C(C=C2)C(=O)O)C3=CC=C(C=C3)C(=O)O,Cd,3.406349206,195.1745665,7.122769064,-74.70308275,133.1195241,56.84442041,2.407427438,-499.7510135,345.1171454,-388.8149985,-209.4552147,-4.049456463,-11.4038192,-1.302707346,-0.35027428,0.034641831,-1.026993979,0,0,18.5093487,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.2025
YUYLEL,C1=CC(=CC=C1C(=O)O)N(C2=CC=C(C=C2)C(=O)O)C3=CC=C(C=C3)C(=O)O,Cd,3.406349206,195.1745665,7.122769064,-74.70308275,133.1195241,56.84442041,2.407427438,-499.7510135,345.1171454,-388.8149985,-209.4552147,-4.049456463,-11.4038192,-1.302707346,-0.35027428,0.034641831,-1.026993979,0,0,18.5093487,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.19936
YUZRES,CC(=O)O,Co,6.089439787,146.7274789,1,-48,0,23.84722222,-43.27777778,0,0,-42.03469954,0,0.47401875,1.412091599,4,0.983015531,15.82330225,23.35832815,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.27826
YUZRIW,CC(=O)O,Co,6.089439787,146.7274789,1,-48,0,23.84722222,-43.27777778,0,0,-42.03469954,0,0.47401875,1.412091599,4,0.983015531,15.82330225,23.35832815,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.35182
ZAFWAH,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.08818
ZAFWUB,C(=C/C(=O)O)\C(=O)O,Tb,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,65,158.92535,221,3.1,25.5,112,5.864,8.23,0.43674
ZAFXAI,C(=C/C(=O)O)\C(=O)O,Y,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,39,88.90584,219,3.19,22.7,30,6.217,4.47,0.23452
ZAHLIG,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Cu,3.049095607,151.2393531,-13.11111111,-36.33333333,5,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,0,11.12690298,10.54098356,29,63.55,140,4.48,6.7,119,7.726,8.933,0.56928
ZARMAI,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.59676
ZARZAV,C1(=C(C(=C(C(=C1F)F)C(=O)O)F)F)C(=O)O,Zn,27.33816425,173.7125213,-3.530864198,-14.48148148,8.62962963,-14.94375857,-91.93004115,-40.05604524,-265.8298615,-3.909604166,-39.74826508,1.789088889,-43.23549187,0.81558642,-0.251744498,-0.375275485,13.34851208,11.12690298,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.2567
ZAZBUZ,C1=CC(=CC=C1C(=O)O)C(=O)O,Cu,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,29,63.55,140,4.48,6.7,119,7.726,8.933,0.39498
ZECTUZ,C1=CN=CC=C1C2=CC=NC=C2,Ga,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,31,69.723,187,3.2,8.1,41,5.999,5.91,0.2812
ZEDROR,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.22502
ZEDVIP,C1=CC(=CC=C1C(=O)O)C(=O)O,Eu,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,63,151.964,233,3.1,27.7,83,5.67,5.24,0.56136
ZEDVOV,C1=CC(=CC=C1C(=O)O)C(=O)O,Nd,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,60,144.24,229,3.1,31.4,185,5.525,7.01,0.61236
ZEDVUB,C1=CC(=CC=C1C(=O)O)C(=O)O,Sm,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,62,150.4,229,3.1,28.8,16,5.644,7.52,0.5556
ZEDWAI,C1=CC(=CC=C1C(=O)O)C(=O)O,Tb,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,65,158.92535,221,3.1,25.5,112,5.864,8.23,0.56524
ZEGRUB,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Fe,5.132132132,215.6352135,2,-72,-76,70.44444444,-12,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,0,11.12690298,6.464397203,26,55.84,194,4.06,8.4,15,7.902,7.874,0.46938
ZEJWET,C1=CN=CC=C1C2=CC=NC=C2,Yb,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,70,173.05,242,3.1,21,-2,6.254,6.9,0.28162
ZEJWIX,C1=CN=CC=C1C2=CC=NC=C2,Er,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,68,167.26,235,3.1,22.7,30,6.108,9.07,0.25292
ZELCEB,C1=CN=CC=C1C2=CC=NC=C2,In,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,49,114.818,193,3.1,9.7,29,5.786,7.31,0.25638
ZELDIG,C1=C(C=C(C=C1C(=O)O)Br)C(=O)O,Co,6.003623188,139.1641107,3.508899389,-22.39800843,-13.99258243,34.81826693,-5.560062141,523.2571636,-1687.943819,-41.20105414,-86.69556581,-2.639211111,-14.64088147,-0.872034772,0.282615691,-1.118898068,97.26378865,0,0,3.790648148,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.3982
ZERQOE,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Ca,4.588374486,209.0327739,21.77777778,-3.555555556,140.4444444,52.30013086,6.780330881,-297.1101868,929.853764,-155.6229214,270.910299,-4.989431217,-24.47663291,-1.444444444,-1.125925926,2.85108185,-0.95090704,0,0,9.574319938,20,40.08,231,2.2,22.8,2,6.113,1.54,0.13118
ZETKOA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.21324
ZETLAN,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.21168
ZETLER,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.31654
ZETPUL,C(C(=O)O)NCC(=O)O,Dy,6.270833333,121.9371318,-5.765625,-37.3125,-29.6875,32.56586372,-39.72960069,-282.8518346,395.7477922,-224.939951,-71.67618093,-0.279,6.083206606,-0.424592391,-1.625,0.506101047,44.37227335,0,0,0,66,162.5,229,3.1,24.5,34,5.939,8.55,0.02352
ZETQAS,C(C(=O)O)NCC(=O)O,Tb,6.270833333,121.9371318,-5.765625,-37.3125,-29.6875,32.56586372,-39.72960069,-282.8518346,395.7477922,-224.939951,-71.67618093,-0.279,6.083206606,-0.424592391,-1.625,0.506101047,44.37227335,0,0,0,65,158.92535,221,3.1,25.5,112,5.864,8.23,0.02336
ZETQEW,C(C(=O)O)NCC(=O)O,Eu,6.270833333,121.9371318,-5.765625,-37.3125,-29.6875,32.56586372,-39.72960069,-282.8518346,395.7477922,-224.939951,-71.67618093,-0.279,6.083206606,-0.424592391,-1.625,0.506101047,44.37227335,0,0,0,63,151.964,233,3.1,27.7,83,5.67,5.24,0.02456
ZETQIA,C(C(=O)O)NCC(=O)O,Nd,6.270833333,121.9371318,-5.765625,-37.3125,-29.6875,32.56586372,-39.72960069,-282.8518346,395.7477922,-224.939951,-71.67618093,-0.279,6.083206606,-0.424592391,-1.625,0.506101047,44.37227335,0,0,0,60,144.24,229,3.1,31.4,185,5.525,7.01,0.01808
ZEVYOR,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Fe,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,26,55.84,194,4.06,8.4,15,7.902,7.874,0.3391
ZEXKUK,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.34154
ZEZHUK,CC(=O)O,Cu,6.089439787,146.7274789,1,-48,0,23.84722222,-43.27777778,0,0,-42.03469954,0,0.47401875,1.412091599,4,0.983015531,15.82330225,23.35832815,0,0,0,29,63.55,140,4.48,6.7,119,7.726,8.933,0.20228
ZEZPUR,C1=CN=C(C=C1C(=O)O)C2=NC=CC(=C2)C(=O)O,Dy,5.165432099,204.6090008,-3.668639053,-47.43195266,-18.34319527,32.19066404,-7.774490467,224.0175141,108.9731612,-140.2220272,218.5898057,-2.878695858,-3.947833881,-1.053254438,0.772386588,-0.39660291,-4.086903149,0,11.38785599,5.395193689,66,162.5,229,3.1,24.5,34,5.939,8.55,0.19116
ZEZQAY,C1=CN=C(C=C1C(=O)O)C2=NC=CC(=C2)C(=O)O,Tb,5.165432099,204.6090008,-3.668639053,-47.43195266,-18.34319527,32.19066404,-7.774490467,224.0175141,108.9731612,-140.2220272,218.5898057,-2.878695858,-3.947833881,-1.053254438,0.772386588,-0.39660291,-4.086903149,0,11.38785599,5.395193689,65,158.92535,221,3.1,25.5,112,5.864,8.23,0.18814
ZEZQEC,C1=CN=C(C=C1C(=O)O)C2=NC=CC(=C2)C(=O)O,Gd,5.165432099,204.6090008,-3.668639053,-47.43195266,-18.34319527,32.19066404,-7.774490467,224.0175141,108.9731612,-140.2220272,218.5898057,-2.878695858,-3.947833881,-1.053254438,0.772386588,-0.39660291,-4.086903149,0,11.38785599,5.395193689,64,157.2,237,3.1,23.5,13,6.15,7.9,0.19604
ZEZQIG,C1=CN=C(C=C1C(=O)O)C2=NC=CC(=C2)C(=O)O,Eu,5.165432099,204.6090008,-3.668639053,-47.43195266,-18.34319527,32.19066404,-7.774490467,224.0175141,108.9731612,-140.2220272,218.5898057,-2.878695858,-3.947833881,-1.053254438,0.772386588,-0.39660291,-4.086903149,0,11.38785599,5.395193689,63,151.964,233,3.1,27.7,83,5.67,5.24,0.18558
ZIDDIB,C1=CC(=NC=C1C(=O)O)C(=O)O,In,5.16374269,170.4047194,3.847750865,-26.19377163,18.07958478,27.70319108,-5.801999231,-51.18037078,248.8391495,-104.8617421,176.0706254,-1.821666782,-8.349339334,-1.654491862,-0.142050628,0.791278768,-1.941508086,5.693927995,0,2.33787037,49,114.818,193,3.1,9.7,29,5.786,7.31,0.0753
ZIDVAL,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Mn,4.588374486,209.0327739,21.77777778,-3.555555556,140.4444444,52.30013086,6.780330881,-297.1101868,929.853764,-155.6229214,270.910299,-4.989431217,-24.47663291,-1.444444444,-1.125925926,2.85108185,-0.95090704,0,0,9.574319938,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.1342
ZIFGOM,C1=CN=CC=C1C2=CC=NC=C2,Zn,2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,30,65.4,139,4.45,6.4,-60,9.394,7.134,0.11716
ZIFNUA,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Mn,5.132132132,215.6352135,2,-72,-76,70.44444444,-12,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,0,11.12690298,6.464397203,25,54.93804,197,3.72,9.4,-50,7.434,7.3,0.34554
ZIGFEC,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cr,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,24,51.996,189,3.72,11.6,65,6.767,7.15,0.65056
ZIGQIS,C(=O)O,Eu,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,63,151.964,233,3.1,27.7,83,5.67,5.24,0.47302
ZIKYIE,C1CC(CCC1C(=O)O)C(=O)O,Cd,3.813131313,112.0619844,22.55555556,-37.47222222,52.55555556,49.25,-10.09027778,-209.0952711,197.5988695,-336.1865227,279.5326761,-2.853133333,-15.89026657,-1.164141414,-0.858585859,-0.07420273,-17.03418453,0,0,0,48,112.41,158,4.33,7.2,-70,8.994,8.69,0.08118
ZILBIH,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,3.049095607,151.2393531,-13.11111111,-36.33333333,5,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,0,11.12690298,10.54098356,27,58.93319,192,4.3,7.5,64,7.881,8.86,0.43398
