AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC2s,ATSC3s,ATSC5m,ATSC6m,ATSC2v,ATSC5v,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,AATSC2m,AATSC8v,VSA_EState6,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,MPC,Boiling Point (°C),Target
1.902298851,-25.91676576,-32.25208086,-3.405469679,-0.70699564,-3.123728366,76.88580041,182.2579589,-320.3481131,172.4550225,0.026475149,-2.986244747,-0.288318895,0.159334126,-4.781989446,-13.24990373,8.303765432,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,46.07,24.3,-0.31,0.3,78.37,0.65196
1.902298851,-25.91676576,-32.25208086,-3.405469679,-0.70699564,-3.123728366,76.88580041,182.2579589,-320.3481131,172.4550225,0.026475149,-2.986244747,-0.288318895,0.159334126,-4.781989446,-13.24990373,8.303765432,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,0.32,65.0,0.64934
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.2514
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.35352
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,78.11,2.2,2.13,0.16,80.1,0.11976
4.387152778,3.511966701,-55.38189386,-75.10093652,54.8314256,-3.199676263,472.9017234,151.7267787,-127.6428303,314.4336725,-3.170322477,-17.78670351,-0.692790248,0.916915973,0.654011749,7.934098653,9.47030712,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,0.37,153.0,0.6467
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,107.17,12.4,1.61,0.2,115.0,0.34642
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.30718
5.041666667,19.7037037,-67.62962963,-57.77777778,70.28703704,-26.74074074,450.227394,136.932714,-320.4280523,341.5998015,-5.2824,-20.14249843,-0.946502058,0.549382716,1.049631063,49.44063896,0.0,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,60.1,17.9,0.786,0.28,82.0,0.10514
5.296296296,-7.893491124,-10.73372781,8.544378698,10.31492439,-0.593030901,-12.76078418,-58.33805251,-88.37545569,29.00710386,0.007144379,6.865841642,-0.598478445,-0.780407627,-2.877060652,23.35832815,0.0,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,0.32,65.0,0.09574
5.296296296,-7.893491124,-10.73372781,8.544378698,10.31492439,-0.593030901,-12.76078418,-58.33805251,-88.37545569,29.00710386,0.007144379,6.865841642,-0.598478445,-0.780407627,-2.877060652,23.35832815,0.0,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,0.32,65.0,0.19682
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.41736
3.049095607,-13.11111111,-36.33333333,5.0,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,10.54098356,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,32.04,32.7,0.791,0.32,65.0,0.4377
3.049095607,-13.11111111,-36.33333333,5.0,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,10.54098356,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.4412
3.049095607,-13.11111111,-36.33333333,5.0,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,10.54098356,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.4421
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,0.37,153.0,0.38574
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,31.0,69.723,187.0,3.2,8.1,41.0,5.999,5.91,79.1,12.4,0.68,0.19,115.0,0.39396
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,31.0,69.723,187.0,3.2,8.1,41.0,5.999,5.91,79.1,12.4,0.68,0.19,115.0,0.47158
6.089439787,1.0,-48.0,0.0,23.84722222,-43.27777778,0.0,0.0,-42.03469954,0.0,0.47401875,1.412091599,4.0,0.983015531,15.82330225,23.35832815,0.0,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,87.12,37.8,0.937,0.25,166.0,0.4767
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.2216
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.22556
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,41.05,37.5,0.34,0.26,81.6,0.18086
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,0.37,153.0,0.46104
6.089439787,1.0,-48.0,0.0,23.84722222,-43.27777778,0.0,0.0,-42.03469954,0.0,0.47401875,1.412091599,4.0,0.983015531,15.82330225,23.35832815,0.0,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,0.37,153.0,0.29844
4.387152778,3.511966701,-55.38189386,-75.10093652,54.8314256,-3.199676263,472.9017234,151.7267787,-127.6428303,314.4336725,-3.170322477,-17.78670351,-0.692790248,0.916915973,0.654011749,7.934098653,9.47030712,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,37.8,0.937,0.25,166.0,0.17846
4.387152778,3.511966701,-55.38189386,-75.10093652,54.8314256,-3.199676263,472.9017234,151.7267787,-127.6428303,314.4336725,-3.170322477,-17.78670351,-0.692790248,0.916915973,0.654011749,7.934098653,9.47030712,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.18984
4.387152778,3.511966701,-55.38189386,-75.10093652,54.8314256,-3.199676263,472.9017234,151.7267787,-127.6428303,314.4336725,-3.170322477,-17.78670351,-0.692790248,0.916915973,0.654011749,7.934098653,9.47030712,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,0.37,153.0,0.18892
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,0.37,153.0,0.3833
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,46.07,24.3,-0.31,0.3,78.37,0.24066
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,46.07,24.3,-0.31,0.3,78.37,0.23962
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,46.07,24.3,-0.31,0.3,78.37,0.30006
6.089439787,-8.64,-1.12,0.0,-2.16,-2.88,0.0,0.0,-82.42248586,0.0,0.0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0.0,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,58.08,20.7,-0.24,0.17,56.05,0.2683
6.089439787,-8.64,-1.12,0.0,-2.16,-2.88,0.0,0.0,-82.42248586,0.0,0.0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0.0,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,41.05,37.5,0.34,0.26,81.6,0.23174
6.089439787,-8.64,-1.12,0.0,-2.16,-2.88,0.0,0.0,-82.42248586,0.0,0.0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0.0,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,72.1,7.58,0.888,0.22,66.0,0.26354
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.07974
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.77102
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,13.0,26.981538,184.0,3.23,8.3,42.0,5.986,2.7,106.17,2.38,2.56,0.17,138.0,0.4868
5.619047619,6.536296296,-34.58864198,-30.04246914,33.76701875,-31.83165219,17.1281794,289.8112614,15.3797224,-8.112786327,-1.919036,-18.63677144,-0.574554906,-0.58680776,2.971853306,93.98528538,2.548518519,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,0.25,165.1,0.51286
6.222222222,-4.211072664,-30.1349481,-11.15570934,27.39600154,-14.94579008,268.30865,-142.4357142,-30.12566296,91.82694363,-1.284416609,-24.15715809,-0.47321322,1.258362168,-0.123804066,79.5168395,1.053240741,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,41.05,37.5,0.34,0.26,81.6,0.42498
6.089439787,-15.0,-14.0,0.0,-2.052469136,-1.845679012,0.0,0.0,-133.4506,0.0,0.276033333,-1.484482744,4.0,0.983015531,-11.32507474,23.35832815,0.0,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,100.16,2.02,0.778,0.28,81.0,0.29264
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,41.05,37.5,0.34,0.26,81.6,0.20266
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.21094
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,37.8,0.937,0.25,166.0,0.09312
9.730639731,3.08,-39.83,46.29,25.92444444,-42.98555556,-54.73138075,-103.1468025,-25.83376716,-40.33740763,0.20628,-17.00759267,-0.21,-0.244545455,2.545874964,-3.433618402,1.363333333,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,0.37,153.0,0.18736
9.730639731,3.08,-39.83,46.29,25.92444444,-42.98555556,-54.73138075,-103.1468025,-25.83376716,-40.33740763,0.20628,-17.00759267,-0.21,-0.244545455,2.545874964,-3.433618402,1.363333333,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,0.37,153.0,0.18722
9.730639731,3.08,-39.83,46.29,25.92444444,-42.98555556,-54.73138075,-103.1468025,-25.83376716,-40.33740763,0.20628,-17.00759267,-0.21,-0.244545455,2.545874964,-3.433618402,1.363333333,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,0.37,153.0,0.18318
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,0.37,153.0,0.0578
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,32.04,32.7,0.791,0.32,65.0,0.12496
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.2934
5.132132132,2.0,-72.0,-76.0,70.44444444,-12.0,900.4250681,-387.2845392,-51.59703123,370.5888096,-4.511168166,-21.43958889,-0.475,1.162162162,1.543624954,1.889892347,6.464397203,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.29824
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,0.37,153.0,0.12828
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.12602
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,0.37,153.0,0.12502
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,0.37,153.0,0.12268
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,0.37,153.0,0.1222
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.12424
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,67.0,164.93033,216.0,3.1,23.6,33.0,6.022,8.8,73.09,36.7,-0.85,0.37,153.0,0.12274
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,0.37,153.0,0.12312
5.956521739,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,5.195555556,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,45.09,3.9,0.67,0.2,3.2,0.0768
5.956521739,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,5.195555556,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,45.09,3.9,0.67,0.2,3.2,0.07396
5.956521739,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,5.195555556,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,45.09,3.9,0.67,0.2,3.2,0.07364
5.619047619,6.536296296,-34.58864198,-30.04246914,33.76701875,-31.83165219,17.1281794,289.8112614,15.3797224,-8.112786327,-1.919036,-18.63677144,-0.574554906,-0.58680776,2.971853306,93.98528538,2.548518519,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.22642
5.0,1.28,9.88,0.0,-28.32,32.72444444,12.58941408,0.0,-68.35502905,103.2881151,-0.443152,-6.989882639,-2.76,-0.76,0.86586326,23.35832815,0.0,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,60.05,6.15,0.98,0.23,118.0,0.12392
5.0,1.28,9.88,0.0,-28.32,32.72444444,12.58941408,0.0,-68.35502905,103.2881151,-0.443152,-6.989882639,-2.76,-0.76,0.86586326,23.35832815,0.0,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,60.05,6.15,0.98,0.23,118.0,0.1421
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,0.25,165.1,0.48732
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,32.04,32.7,0.791,0.32,65.0,0.4975
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,87.12,32.2,-0.85,0.25,165.1,0.46488
7.862068966,9.01,-33.17,13.5,36.64555556,-16.68555556,235.4877128,-522.9619364,4.290158193,-355.2791089,-1.7113,-16.76817217,-0.12,0.445172414,4.203716805,69.38641121,3.46287037,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,32.2,-0.85,0.25,165.1,0.47368
21.79166667,0.0,-44.0,9.0,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0.0,26.0,55.84,194.0,4.06,8.4,15.0,7.902,7.874,59.04,6.02,-0.17,0.26,77.0,0.30696
3.05026455,-6.633217993,-80.28373702,-33.34256055,59.14071511,5.958477509,148.3771986,511.8979713,-272.2080821,911.6421651,-2.7619609,-21.2120641,-0.719723183,0.171033119,-0.588251461,-3.294897112,25.42293713,57.0,138.9055,240.0,3.1,31.1,45.0,5.577,6.15,73.09,36.7,-0.85,0.37,153.0,0.39728
4.208994709,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,9.148454271,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,37.8,0.937,0.25,166.0,0.50842
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.30374
6.083333333,-6.326530612,-20.7755102,0.0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,2.893518519,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,0.32,65.0,0.1518
6.939393939,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,2.699722222,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.25704
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,0.37,153.0,0.43468
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,89.13,37.7,-0.55,0.2,174.0,0.44124
4.874396135,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,5.022962963,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,0.2,152.0,0.46106
5.956521739,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,5.195555556,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,32.2,-0.85,0.25,165.1,0.4174
3.374485597,1.0,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,12.84127362,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,0.37,153.0,0.67212
21.79166667,0.0,-44.0,9.0,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0.0,72.0,178.49,212.0,3.8,16.2,2.0,6.825,13.3,46.07,24.3,-0.31,0.3,78.37,0.3676
3.81712963,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.88033846,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,0.37,153.0,0.6141
2.5,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,7.925925926,21.0,44.95591,211.0,3.34,17.8,18.0,6.561,2.99,32.04,32.7,0.791,0.32,65.0,0.55768
5.16374269,3.847750865,-26.19377163,18.07958478,27.70319108,-5.801999231,-51.18037078,248.8391495,-104.8617421,176.0706254,-1.821666782,-8.349339334,-1.654491862,-0.142050628,0.791278768,-1.941508086,2.33787037,50.0,118.71,217.0,4.3,7.7,107.0,7.344,7.287,32.04,32.7,0.791,0.32,65.0,0.1211
